2023-12-14 15:26:32,721 [INFO] Connection established with ('127.0.0.1', 55757)
2023-12-14 15:26:36,146 [INFO] Connection established with ('127.0.0.1', 55759)
2023-12-14 15:26:36,148 [INFO] Network Game Program started.
2023-12-14 15:26:41,935 [INFO] Received coordinates: 150.0; 315.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,952 [INFO] Received coordinates: 150.0; 310.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,967 [INFO] Received coordinates: 150.0; 305.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,984 [INFO] Received coordinates: 150.0; 300.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,002 [INFO] Received coordinates: 150.0; 295.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,020 [INFO] Received coordinates: 155.0; 295.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,020 [INFO] Received coordinates: 155.0; 290.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,036 [INFO] Received coordinates: 160.0; 290.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,036 [INFO] Received coordinates: 160.0; 285.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,052 [INFO] Received coordinates: 165.0; 285.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,052 [INFO] Received coordinates: 165.0; 280.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,069 [INFO] Received coordinates: 170.0; 280.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,069 [INFO] Received coordinates: 170.0; 275.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,085 [INFO] Received coordinates: 175.0; 275.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,086 [INFO] Received coordinates: 175.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,102 [INFO] Received coordinates: 180.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,118 [INFO] Received coordinates: 185.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,135 [INFO] Received coordinates: 190.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,153 [INFO] Received coordinates: 195.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,170 [INFO] Received coordinates: 200.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,186 [INFO] Received coordinates: 205.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,203 [INFO] Received coordinates: 210.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,220 [INFO] Received coordinates: 215.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,236 [INFO] Received coordinates: 220.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,253 [INFO] Received coordinates: 225.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,253 [INFO] Received coordinates: 225.0; 275.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,270 [INFO] Received coordinates: 230.0; 275.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,271 [INFO] Received coordinates: 230.0; 280.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,286 [INFO] Received coordinates: 235.0; 280.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,286 [INFO] Received coordinates: 235.0; 285.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,303 [INFO] Received coordinates: 240.0; 285.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,303 [INFO] Received coordinates: 240.0; 290.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,320 [INFO] Received coordinates: 245.0; 290.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,320 [INFO] Received coordinates: 245.0; 295.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,336 [INFO] Received coordinates: 250.0; 295.0 from ('127.0.0.1', 55759)
